"","A","C","G","T","M","R","W","S","Y","K","V","H","D","B","N","-","+","."
"820",0.0839304492431098,0,0,0,0,0.0023354772443814,0,0,0,0,0,0,0,0,0,-0.0862659264874911,0,0
"821",0,0,0,0.0862659264874912,0,0,0,0,0,0,0,0,0,0,0,-0.0862659264874911,0,0
"822",0.00359492308821012,-0.0126189136973906,0,0.0836125308747646,0,0,-0.00125944584382872,0,0.0141962779095645,0,0,0,0,0,-0.00125944584382872,-0.0862659264874911,0,0
"823",0.0646963879582304,0.00844929202024895,0,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,0,-0.0815949719987283,0,0
"824",0.0726198919077548,0,0.00430412560221075,0,0,0.00467095448876281,0,0,0,0,0,0,0,0,0,-0.0815949719987283,0,0
"825",0.105023110219853,0,-0.0124354992541146,0,-0.00251889168765743,-0.00721430143552371,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0815949719987283,0,0
"826",0.00682301728986818,0,0.0701010002200972,0,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,-0.0853733095302145,0,0
"827",0,0.00467095448876281,0,0.0783668777970702,0,0,0,0,0.00359492308821012,-0.00125944584382872,0,0,0,0,0,-0.0853733095302145,0,0
"828",0.059866474285295,0.00485436893203883,0.00663960284659216,-0.00251889168765743,0.00359492308821012,0.0141962779095645,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0853733095302145,0,0
"829",0.091670538749358,-0.00251889168765743,0,0,0,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0866327553740432,0,0
"830",0.0564427380108092,0,0.0111393705216307,0,-0.00125944584382872,0.020310092685432,0,0,0,0,0,0,0,0,0,-0.0866327553740432,0,0
"831",0.0252989655425399,0,0.0645863392922648,0,0,-0.00199310361693282,0,0,0,0,0,0,0,0,-0.00125944584382872,-0.0866327553740432,0,0
"832",0,0.0848475214594898,-0.0064806436624196,0,0,0,0,0.00107603140055269,0,0,0,0,0,0,0,-0.079442909197623,0,0
"833",0.0807023550414516,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,-0.079442909197623,0,0
"834",0.0827688244356949,0.00501332811621139,-0.00705534225135115,-0.00270230613093346,0.00215206280110538,0.00430412560221075,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,-0.00125944584382872,-0.0807023550414517,0,0
"835",0,-0.00217651806020885,0,0.06849918074882,0,0,0,0,0.0143796923528405,0,0,0,0,0,0,-0.0807023550414517,0,0
"836",0,0,0,0.0807023550414516,0,0,0,0,0,0,0,0,0,0,0,-0.0807023550414517,0,0
"837",0.113655816683378,0,-0.0176566970727055,-0.00125944584382872,0,-0.0127778728815632,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.0807023550414517,0,0
"838",0,0,0,0.0819618008852804,0,0,0,0,0,0,0,0,0,0,0,-0.0819618008852804,0,0
"839",0,0,0.0819618008852804,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819618008852804,0,0
"840",0,0.00879166564769754,0,0.0972830207136044,0,0,0,0,-0.0228534396321929,0,0,0,0,0,-0.00125944584382872,-0.0819618008852804,0,0
"841",0.0789171211268983,0,0,0,0,-0.00396175197476217,0,0,0,0,0,0,0,0,0,-0.0749553691521362,0,0
"842",0.0773153016556211,0,-0.000917072216380134,0,0,-0.00144286028710474,0,0,0,0,0,0,0,0,0,-0.0749553691521362,0,0
"843",0.0627521948595046,0,-0.00451199530459025,0,0,0.0167151695972219,0,0,0,0,0,0,0,0,0,-0.0749553691521362,0,0
"844",0,0.0774742608397936,0,0,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.0749553691521362,0,0
"845",0,0,0,0.0762148149959648,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.0749553691521362,0,0
"846",-0.00377833753148615,0.0674476046073708,0.00844929202024895,0.00357046782910665,0.0023354772443814,0,0,-0.00251889168765743,-0.000550243329828079,0,0,0,0,0,0,-0.0749553691521362,0,0
"847",0.00231102198527793,0.0658213298769901,0,0,0.000892616957276661,-0.00125944584382872,0,0,0.00844929202024895,0,0,0,0,0,0,-0.0762148149959649,0,0
"848",0,0,0,0.0787337066836222,0,0,0,0,0,-0.00251889168765743,0,0,0,0,0,-0.0762148149959649,0,0
"849",-0.000183414443276027,0.000525788070724606,-0.00377833753148615,0.0812770536303832,0,0,0.00970873786407767,0,-0.00755667506297229,-0.00251889168765743,0,0,0,0,-0.00125944584382872,-0.0762148149959649,0,0
"850",0.0875498275904233,-0.00125944584382872,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,-0.0850309359027659,0,0
"851",0.0168741287813944,0,0.0649287129197134,0,0,-0.00270230613093346,0,0,-0.00125944584382872,0.00359492308821012,0,0,0,0,0.00359492308821012,-0.0850309359027659,0,0
"852",-0.00435303612041769,0,0.0789660316451053,0,0,0.0104179403780783,0,0,0,0,0,0,0,0,0,-0.0850309359027659,0,0
"853",0,0,0.088992687877528,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889926878775281,0,0
"854",0,0,0.088992687877528,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889926878775281,0,0
"855",0.0892005575799075,0,-0.0156635934557727,-0.00251889168765743,0,0.0131202465090118,0.00485436893203883,0,0,0,0,0,0,0,0,-0.0889926878775281,0,0
"856",0.0404367709275879,0.00341150864493409,0.0388716343449659,0,0.0023354772443814,0.00178523391455332,0,0,0,0,0,0,0,0,0,-0.0868406250764227,0,0
"857",-0.00125944584382872,0.0895429312073561,0,0.00359492308821012,-0.00125944584382872,0,0,-0.00251889168765743,0,0,0,0,0,0,-0.00125944584382872,-0.0868406250764227,0,0
"858",-0.00125944584382872,0.0762637255141718,0,-0.0169230392996014,0,0,0,0,0.0239050157736421,0,0,0,0,0,0.00485436893203883,-0.0868406250764227,0,0
"859",0.0931378542955662,0,0,0,0,-0.00251889168765743,0,0,0,0,0,0,0,0,0,-0.0906189626079088,0,0
"860",0.0918784084517376,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,-0.0906189626079088,0,0
"861",0.0872563644811817,0,0.000501332811621139,0,-0.00125944584382872,0.00915849453424959,-0.00377833753148615,0,0,-0.00125944584382872,0,0,0,0,0,-0.0906189626079088,0,0
"862",-0.0125944584382872,-0.00125944584382872,0.116199163630139,-0.014770976498496,0,-0.00251889168765743,0,0,0,0.011860800665183,0,0,0,0,0,-0.0969161918270524,0,0
"863",-0.00125944584382872,0.0911692059377369,-0.00251889168765743,0,0,0,0,0.00952532342080164,0,0,0,0,0,0,0,-0.0969161918270524,0,0
"864",0.111687168325548,-0.00144286028710474,-0.00684747254897166,0.00107603140055269,-0.00125944584382872,-0.00629722921914358,0,0,0,0,0,0,0,0,0,-0.0969161918270524,0,0
"865",0,0.0755789782592746,0,-0.0129857425839427,0,0,0,-0.00125944584382872,0.0309114475067863,0,0,0,0,0,0,-0.0922452373382896,0,0
"866",0,0,0,0.094764129025947,0,0,0,0,0,-0.00251889168765743,0,0,0,0,0,-0.0922452373382896,0,0
"867",0.0825609547333154,-0.00125944584382872,0.0188672323983273,-0.00125944584382872,0.00485436893203883,-0.00899953535007703,-0.00251889168765743,0,0,0,0,0,0,0,0,-0.0922452373382896,0,0
"868",0.0902765889804602,0,0,-0.00125944584382872,0.00485436893203883,0.00107603140055269,-0.00251889168765743,0,0,0,0,0,0,0,0,-0.0924286517815656,0,0
"869",0,0.0924286517815656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924286517815656,0,0
"870",0.0877576972928028,0,-0.00377833753148615,0,0,0.00485436893203883,0.00359492308821012,0,0,0,0,0,0,0,0,-0.0924286517815656,0,0
"871",0,0,0.0938715120686704,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938715120686704,0,0
"872",0.0938715120686704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938715120686704,0,0
"873",0.0709080237705119,-0.0127778728815632,0.00267785087182999,0.0176077865544985,0,0.000892616957276661,0.00485436893203883,0,0,0.00485436893203883,0,0,0,0,0.00485436893203883,-0.0938715120686704,0,0
"874",-0.014770976498496,0,0.0834780269496955,0,0,0.0143796923528405,0,0,0,0,0,0,0,0,0,-0.08308674280404,0,0
"875",0,0,0,0.0794918197158299,0,0,0,0,0,0.00359492308821012,0,0,0,0,0,-0.08308674280404,0,0
"876",0.0870729500379056,0,-0.000733657773104107,0.00467095448876281,-0.00125944584382872,-0.00288572057420949,-0.00125944584382872,0,0,0,0,0,0,0,-0.00251889168765743,-0.08308674280404,0,0
"877",0.0470641461446284,0,0.0180724364774645,-0.00125944584382872,0,0.023354772443814,0.0023354772443814,0,0,0,0,0,0,0,-0.00125944584382872,-0.0883079406226309,0,0
"878",0,0,0,0.0895673864664596,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.0883079406226309,0,0
"879",0.0868895355946296,-0.00251889168765743,0.00682301728986818,0.00359492308821012,-0.00377833753148615,0.0023354772443814,-0.00377833753148615,0,0,0,0,0,0,0,-0.00125944584382872,-0.0883079406226309,0,0
"880",0.00375388227238268,0.0912181164559438,-0.00270230613093346,-0.00251889168765743,-0.00251889168765743,0,0,0,-0.00251889168765743,-0.00125944584382872,0,0,0,0,0,-0.0834535716905921,0,0
"881",0.0197598493556039,0.060098799246778,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,0,0,-0.0834535716905921,0,0
"882",0.0674965151255777,-0.0125944584382872,0.0251644616174708,-0.00235993250348487,0.00485436893203883,-0.00629722921914358,0,0,0.00359492308821012,0.00485436893203883,0,0,0,0,-0.00125944584382872,-0.0834535716905921,0,0
"883",0,0.0682057176395784,0,0.0170575432246705,0,0,0,0,0.00322809420165807,0,0,0,0,0,0,-0.0884913550659069,0,0
"884",0,0,0,0.0884913550659069,0,0,0,0,0,0,0,0,0,0,0,-0.0884913550659069,0,0
"885",0.0811425497053141,0,-0.00558802670514294,0.00485436893203883,0,0.00322809420165807,0.00485436893203883,0,0,0,0,0,0,0,0,-0.0884913550659069,0,0
"886",0.0867061211513536,-0.00125944584382872,0,0.00215206280110538,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0863392922648016,0,0
"887",0,0.0863392922648015,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863392922648016,0,0
"888",0.105414394365508,0,-0.00629722921914358,-0.0138539042821159,0.00485436893203883,-0.00125944584382872,-0.00125944584382872,0,0,0,0,0,0,0,-0.00125944584382872,-0.0863392922648016,0,0
"889",-0.00859602357486977,-0.000550243329828079,0.10718740065051,0,0.00359492308821012,-0.00629722921914358,0,0,0,-0.00125944584382872,0,0,0,0,-0.00125944584382872,-0.0928199359272212,0,0
"890",0.0963048103494657,0.0013939497688978,-0.00469540974786628,0.0023354772443814,-0.00125944584382872,-0.00125944584382872,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.0915604900833924,0,0
"891",0.0646107945513683,-0.00125944584382872,0.011493971778631,-0.00125944584382872,0,0.0179746154410506,0,0,0,0,0,0,0,0,0,-0.0915604900833924,0,0
"892",0,0,0.0917439045266685,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917439045266685,0,0
"893",0.0930033503704971,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.0917439045266685,0,0
"894",0.0822185811058668,0,-0.00125944584382872,0,0,0.0120442151084591,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.0917439045266685,0,0
"895",0,0,0.0969651023452593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969651023452593,0,0
"896",0,0.0869139908537331,0,0,0,0,0,0.0100511114915263,0,0,0,0,0,0,0,-0.0969651023452593,0,0
"897",0.102002885720574,-0.00125944584382872,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.00251889168765743,-0.0969651023452593,0,0
"898",-0.00125944584382872,0,0.0869139908537331,0,0,0,0,0.00485436893203883,0,0.00485436893203883,0,0,0,0,0.00485436893203883,-0.100217651806021,0,0
"899",0.0978821745616395,0,-0.00125944584382872,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00485436893203883,-0.100217651806021,0,0
"900",0.00860825120442151,0,0.0738181996038249,0,0,0.0154557237533932,0,-0.00125944584382872,0,0,0,0,0,0,0.00359492308821012,-0.100217651806021,0,0
"901",-0.00125944584382872,0.126604876378665,0,0.0224621554865374,0,0,0,-0.00125944584382872,0.0302022449927857,0,0,0,0,0,0.00485436893203883,-0.18160475410237,0,0
"902",0,0,0,0.17800983101416,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0.00485436893203883,-0.18160475410237,0,0
"903",0.169743953437187,0,0.00718984617642024,0,-0.00251889168765743,0,-0.00125944584382872,0,0,0,0,0,0,0,0.00844929202024895,-0.18160475410237,0,0
"904",0,0,0.20810202734098,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.206842581497151,0,0
"905",0.206842581497151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206842581497151,0,0
"906",0.207392824826979,0.00359492308821012,-0.000183414443276027,0,0,0.00107603140055269,-0.00125944584382872,0,0,0,0,0,0,0,-0.00377833753148615,-0.206842581497151,0,0
"907",0,0.150265339561273,0,0.000525788070724606,0,0,0,0,0.0411704287006921,0,0,0,0,0,0,-0.191961556332689,0,0
"908",0,0,0,0.191961556332689,0,0,0,0,0,0,0,0,0,0,0,-0.191961556332689,0,0
"909",-0.00577144114841897,0,0.170416473062532,-0.00251889168765743,0,0.0312782763933384,0,0,0,0,0,0,0,0,-0.00144286028710474,-0.191961556332689,0,0
"910",0,0,0.224756058790443,0,0,0,0,0,0,0,0,0,0,0,0.00485436893203883,-0.229610427722482,0,0
"911",-0.00251889168765743,0.239869408916387,-0.0125944584382872,0,0,0,0,0,0,0,0,0,0,0,0.00485436893203883,-0.229610427722482,0,0
"912",0.23375559414052,-0.00251889168765743,-0.00881612090680101,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0.0023354772443814,-0.229610427722482,0,0
"913",0,0,0.241128854760216,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.245983223692255,0,0
"914",0.247242669536084,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.245983223692255,0,0
"915",0.248159741752464,0,-0.00810691839280037,0,0,0.00593040033259152,0,0,0,0,0,0,0,0,0,-0.245983223692255,0,0
"916",0.246166638135531,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"917",0.244907192291702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"918",0,0.253014110684503,0,-0.0102589811939057,0,0,0,0,0.00215206280110538,0,0,0,0,0,0,-0.244907192291702,0,0
"919",0.244907192291702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"920",0,0,0.235198454427625,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,-0.244907192291702,0,0
"921",-0.0064806436624196,0,0.251571250397398,0,0,-0.000183414443276027,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"922",0,0,0.246166638135531,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"923",0.246166638135531,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"924",0.118057763322002,0,0.116248074148346,0,0,0.0106013548213543,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"925",0.246166638135531,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"926",0,0,0,0.244907192291702,0,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"927",0,0,0,0.244907192291702,0,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"928",0.00359492308821012,0.211476853097259,0,-0.00162627473038077,0,0,0,0,0.0314616908366144,0,0,0,0,0,0,-0.244907192291702,0,0
"929",0,0,0,0.240052823359664,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.244907192291702,0,0
"930",0.226932576850652,-0.00125944584382872,0.0023354772443814,0.00485436893203883,0,0.0120442151084591,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"931",0.244907192291702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"932",0.214362573671468,0,0.0246142182876428,0,0,0.00593040033259152,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"933",0.244197989777702,0,-0.000366828886552054,0,0,0.00107603140055269,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"934",-0.00125944584382872,0.00467095448876281,0.242755129490597,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,-0.244907192291702,0,0
"935",0.241312269203492,-0.00125944584382872,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,-0.244907192291702,0,0
"936",0.219033528160231,-0.00125944584382872,0.0346897850382725,0,-0.00125944584382872,-0.00503778337531486,0,0,0,0,0,0,0,0,-0.00125944584382872,-0.244907192291702,0,0
"937",0,0.24383116089115,0,-0.00125944584382872,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.24742608397936,0,0
"938",0,0.24742608397936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24742608397936,0,0
"939",0.226223374336651,0.00359492308821012,0.0156391381966692,-0.0100755667506297,0,0.0120442151084591,0,0,0,0,0,0,0,0,0,-0.24742608397936,0,0
"940",0,0,0.248685529823189,0,0,0,0,0,0,0,0,0,0,0,0,-0.248685529823188,0,0
"941",0,0,0,0.24383116089115,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,-0.248685529823188,0,0
"942",0.249419187596293,0,-0.00792350394952435,-0.00125944584382872,0,0.00844929202024895,0,0,0,0,0,0,0,0,0,-0.248685529823188,0,0
"943",0,0.249944975667017,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,-0.248685529823188,0,0
"944",0.248685529823189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248685529823188,0,0
"945",0,0.00359492308821012,0,0.241495683646768,0,0,0,0,0.00359492308821012,0,0,0,0,0,0,-0.248685529823188,0,0
"946",0,0,0.248685529823189,0,0,0,0,0,0,0,0,0,0,0,0,-0.248685529823188,0,0
"947",0,0,0.248685529823189,0,0,0,0,0,0,0,0,0,0,0,0,-0.248685529823188,0,0
"948",0.219950600376611,0,0.0181335746252232,-0.00125944584382872,0,0.00700643173314421,0,0,0,0,0,0,0,0,0.00485436893203883,-0.248685529823188,0,0
"949",0.00359492308821012,0,0.247609498422636,0,0,0,0,0,0,0,0,0,0,0,0,-0.251204421510846,0,0
"950",0,0.0215695385292607,0,0.227299405737204,0,0,0,0,0.0023354772443814,0,0,0,0,0,0,-0.251204421510846,0,0
"951",0.0366584333961018,-0.00377833753148615,0.202868601892837,-0.00125944584382872,-0.00125944584382872,0.0143796923528405,0,0,0,-0.00125944584382872,0,0,0,0,0.00485436893203883,-0.251204421510846,0,0
"952",0,0,0,0.246350052578807,0,0,0,0,0,0,0,0,0,0,0,-0.246350052578807,0,0
"953",0.235565283314177,0,0,0.0120442151084591,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.246350052578807,0,0
"954",0,0.0106013548213543,0,0.211476853097259,0,0,0,0,0.0242718446601942,0,0,0,0,0,0,-0.246350052578807,0,0
"955",0,0,0,0.246350052578807,0,0,0,0,0,0,0,0,0,0,0,-0.246350052578807,0,0
"956",0.246350052578807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246350052578807,0,0
"957",0,0,0,0.247609498422636,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.246350052578807,0,0
"958",0,0,0.244014575334426,0,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,-0.248868944266465,0,0
"959",0.248868944266465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248868944266465,0,0
"960",-0.00125944584382872,0.24186251253332,0,0.00593040033259152,0,0,0,0,0.0023354772443814,0,0,0,0,0,0,-0.248868944266465,0,0
"961",0,0.240603066689492,0.00485436893203883,0.00485436893203883,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,-0.249052358709741,0,0
"962",0.00485436893203883,0.244197989777702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249052358709741,0,0
"963",0.242045926976596,0.00107603140055269,0.00844929202024895,-0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,-0.249052358709741,0,0
"964",0.0129368320657357,-0.00251889168765743,-0.00144286028710474,0.241336724462596,0,0,0,0,0,0,0,0,0,0,0,-0.250311804553569,0,0
"965",0,0.249235773153017,-0.00251889168765743,0.00359492308821012,0,0,0,0,0,0,0,0,0,0,0,-0.250311804553569,0,0
"966",0.252830696241227,-0.00125944584382872,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.250311804553569,0,0
"967",0.24545743562153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24545743562153,0,0
"968",0.24545743562153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24545743562153,0,0
"969",0.242045926976596,0,-0.000183414443276027,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.24545743562153,0,0
"970",0,0.00485436893203883,0.237008143601281,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,-0.246716881465359,0,0
"971",0.237008143601281,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246716881465359,0,0
"972",-0.000366828886552054,0.232361644371622,-0.00377833753148615,-0.00899953535007703,0.0023354772443814,0,0,0,0.0264239074612996,-0.00125944584382872,0,0,0,0,0,-0.246716881465359,0,0
"973",-0.00125944584382872,-0.00629722921914358,0,0.237741801374386,0,0,0,0,0.0023354772443814,0,0,0,0,0,0,-0.232520603555795,0,0
"974",0,0,0,0.232520603555795,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"975",0.227849649067032,0,0.00107603140055269,0,0,0.00359492308821012,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"976",0.216355677288401,0,0.0125700031791837,0,0.00485436893203883,-0.00125944584382872,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"977",0,0,0,0.227666234623756,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,-0.232520603555795,0,0
"978",0.231444572155242,0,-0.00251889168765743,0,0,0.00485436893203883,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"979",0,0,0.233780049399623,0,0,0,0,0,0,0,0,0,0,0,-0.00125944584382872,-0.232520603555795,0,0
"980",0,0.222995280134993,0,0.00593040033259152,0,0,0,0,0.00485436893203883,0,0,0,0,0,-0.00125944584382872,-0.232520603555795,0,0
"981",0.228925680467585,0,0.00485436893203883,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"982",0,0,0.233780049399623,0,0,0,0,-0.00125944584382872,0,0,0,0,0,0,0,-0.232520603555795,0,0
"983",0.232520603555795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"984",0.232887432442347,0.00485436893203883,-0.0100755667506297,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"985",0.146059034995476,0.0188672323983273,0.0483602748771123,0.0133036609522878,0.00359492308821012,0.00359492308821012,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"986",0,0,0,0.232520603555795,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"987",0.229109094910861,-0.00125944584382872,0.00359492308821012,-0.00125944584382872,0,-0.00125944584382872,0.00359492308821012,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"988",0,0.232520603555795,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"989",0.233780049399623,-0.00125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"990",0.00663960284659216,0,0.223545523464821,0,0,0.00359492308821012,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.232520603555795,0,0
"991",0.232520603555795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"992",0.232520603555795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"993",0.0165317551539459,0,0.205204079137218,0,0,0.0107847692646304,0,0,0,0,0,0,0,0,0,-0.232520603555795,0,0
"994",0,0.233780049399623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233780049399623,0,0
"995",0.233780049399623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233780049399623,0,0
"996",-0.00306913501748551,0,0.226064415152479,0,0,0.0107847692646304,0,0,0,0,0,0,0,0,0,-0.233780049399623,0,0
"997",0,0,0.235039495243452,0,0,0,0,0,0,0,0,0,0,0,0,-0.235039495243452,0,0
"998",0.0163483407106698,0,0.205387493580494,0,0,0.0133036609522878,0,0,0,0,0,0,0,0,0,-0.235039495243452,0,0
"999",0.0213861240859847,-0.00377833753148615,0.220134014819887,-0.00125944584382872,0,-0.000183414443276027,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.235039495243452,0,0
"1000",0.00341150864493409,0.20845662859798,0.00663960284659216,0.0133036609522878,-0.00125944584382872,0,0,0.00359492308821012,0.0023354772443814,0.00485436893203883,0,0,0,0,0,-0.241336724462596,0,0
"1001",0.197305030446798,0.00485436893203883,0.00718984617642024,0.0283925558191289,0,0.00485436893203883,-0.00125944584382872,0,0,0,0,0,0,0,0,-0.241336724462596,0,0
"1002",0.213310997530019,0.0177912009977746,0.00593040033259152,0.00215206280110538,-0.00251889168765743,0.00359492308821012,-0.00125944584382872,0,0.0023354772443814,0,0,0,0,0,0,-0.241336724462596,0,0
"1003",0.0133036609522878,0,0.238108630260938,0,0,0,0,0,0,-0.00125944584382872,0,0,0,0,0,-0.250152845369397,0,0
"1004",0.00359492308821012,0,0.246557922281187,0,0,0,0,0,0,0,0,0,0,0,0,-0.250152845369397,0,0
"1005",0.00467095448876281,0.213310997530019,-0.00251889168765743,0.0215695385292607,0.00485436893203883,0,0,0,0.00826587757697293,0,0,0,0,0,0,-0.250152845369397,0,0
"1006",0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1007",0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1008",0.226663569000514,0,0.00215206280110538,0,0,0.0120442151084591,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1009",0,0,0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1010",0,0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1011",0,0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1012",0.232410554889829,0,0,0.00359492308821012,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1013",0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1014",0.222701817025751,0.00970873786407767,0,0.00359492308821012,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1015",0,0,0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1016",0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1017",0,0.00485436893203883,0,0.226296740113961,0,0,0,0,0.00970873786407767,0,0,0,0,0,0,-0.240859846910078,0,0
"1018",0,0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
"1019",0.240859846910078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240859846910078,0,0
